availableSeats,budget,fillRate,id,movieTitle,occupiedSeats,releaseDate,revenue,scrapedAt,showtimeId,startTime,theaterName,totalSeats,breakeven_target,financial_gap,days_since_release,start_datetime,hours_until_showtime,is_flop_risk
280,115000000,5.084745762711865,1,Disclosure Day,15,2026-06-10,12000000,2026-06-12 16:00:12.856409,143424632,12:15am,AMC Empire 25,295,287500000.0,275500000.0,2.0,2026-06-12 00:15:00,0.0,1
35,115000000,83.00970873786407,2,Disclosure Day,171,2026-06-10,12000000,2026-06-12 16:00:19.313912,143424721,4:00pm Almost Full,AMC Empire 25,206,287500000.0,275500000.0,2.0,,0.0,0
11,115000000,94.66019417475728,3,Disclosure Day,195,2026-06-10,12000000,2026-06-12 16:00:25.940753,143424722,7:30pm Almost Full,AMC Empire 25,206,287500000.0,275500000.0,2.0,,0.0,0
170,115000000,17.475728155339805,4,Disclosure Day,36,2026-06-10,12000000,2026-06-12 16:00:35.422763,143424723,11:00pm,AMC Empire 25,206,287500000.0,275500000.0,2.0,2026-06-12 23:00:00,6.9901603436111115,0
29,115000000,83.13953488372093,5,Disclosure Day,143,2026-06-10,12000000,2026-06-12 16:00:41.859580,143971669,7:00pm Almost Full,AMC Empire 25,172,287500000.0,275500000.0,2.0,,0.0,0
39,115000000,59.375,6,Disclosure Day,57,2026-06-10,12000000,2026-06-12 16:00:47.540350,143424645,5:30pm,AMC Empire 25,96,287500000.0,275500000.0,2.0,2026-06-12 17:30:00,1.4867943472222223,0
15,115000000,84.375,7,Disclosure Day,81,2026-06-10,12000000,2026-06-12 16:00:54.881949,143424909,6:30pm,AMC Empire 25,96,287500000.0,275500000.0,2.0,2026-06-12 18:30:00,2.4847550141666663,0
28,115000000,67.44186046511628,8,Disclosure Day,58,2026-06-10,12000000,2026-06-12 16:01:04.249667,144242296,8:30pm,AMC Empire 25,86,287500000.0,275500000.0,2.0,2026-06-12 20:30:00,4.482152870277778,0
34,115000000,64.58333333333334,9,Disclosure Day,62,2026-06-10,12000000,2026-06-12 16:01:13.641627,143424956,9:00pm,AMC Empire 25,96,287500000.0,275500000.0,2.0,2026-06-12 21:00:00,4.9795439925,0
75,115000000,21.875,10,Disclosure Day,21,2026-06-10,12000000,2026-06-12 16:01:30.210898,143424910,10:00pm,AMC Empire 25,96,287500000.0,275500000.0,2.0,2026-06-12 22:00:00,5.9749414172222215,0
200,115000000,1.477832512315271,11,Disclosure Day,3,2026-06-10,12000000,2026-06-12 16:01:42.621912,144242090,11:30pm,AMC Empire 25,203,287500000.0,275500000.0,2.0,2026-06-12 23:30:00,7.471493913333334,0
1,0,99.66101694915255,12,Disclosure Day: IMAX Live Pre-Show Q&A with Steven Spielberg and Emily Blunt,294,,0,2026-06-12 16:01:51.112690,143443205,8:00pm Almost Full,AMC Empire 25,295,0.0,0.0,,,0.0,0
151,30000000,24.875621890547265,13,Scary Movie,50,2026-06-03,118666825,2026-06-12 16:01:58.379394,144242203,3:45pm 20% OFF,AMC Empire 25,201,75000000.0,-43666825.0,9.0,,0.0,1
216,30000000,10.37344398340249,14,Scary Movie,25,2026-06-03,118666825,2026-06-12 16:02:07.757854,143046322,4:30pm,AMC Empire 25,241,75000000.0,-43666825.0,9.0,2026-06-12 16:30:00,0.46451170722222224,1
44,30000000,48.837209302325576,15,Scary Movie,42,2026-06-03,118666825,2026-06-12 16:02:13.386479,144242292,6:00pm,AMC Empire 25,86,75000000.0,-43666825.0,9.0,2026-06-12 18:00:00,1.9629482002777778,0
145,30000000,39.83402489626556,16,Scary Movie,96,2026-06-03,118666825,2026-06-12 16:02:18.770279,143046323,7:15pm,AMC Empire 25,241,75000000.0,-43666825.0,9.0,2026-06-12 19:15:00,3.2114527002777775,0
34,30000000,52.112676056338024,17,Scary Movie,37,2026-06-03,118666825,2026-06-12 16:02:25.703346,144242395,7:45pm,AMC Empire 25,71,75000000.0,-43666825.0,9.0,2026-06-12 19:45:00,3.7095268483333332,0
18,30000000,55.00000000000001,18,Scary Movie,22,2026-06-03,118666825,2026-06-12 16:02:33.878320,144241903,8:45pm,AMC Empire 25,40,75000000.0,-43666825.0,9.0,2026-06-12 20:45:00,4.707256022222222,0
218,30000000,9.54356846473029,19,Scary Movie,23,2026-06-03,118666825,2026-06-12 16:02:39.346397,143046324,10:00pm,AMC Empire 25,241,75000000.0,-43666825.0,9.0,2026-06-12 22:00:00,5.955737111944444,0
63,30000000,11.267605633802818,20,Scary Movie,8,2026-06-03,118666825,2026-06-12 16:02:45.853416,144242247,11:00pm,AMC Empire 25,71,75000000.0,-43666825.0,9.0,2026-06-12 23:00:00,6.953929606666666,0
38,30000000,5.0,21,Scary Movie,2,2026-06-03,118666825,2026-06-12 16:02:54.084248,144241904,11:30pm,AMC Empire 25,40,75000000.0,-43666825.0,9.0,2026-06-12 23:30:00,7.451643264444445,0
239,30000000,2.4489795918367347,22,Scary Movie,6,2026-06-03,118666825,2026-06-12 16:03:03.979902,144242130,12:00am,AMC Empire 25,245,75000000.0,-43666825.0,9.0,2026-06-12 00:00:00,0.0,1
68,200000000,34.61538461538461,23,Masters of the Universe,36,2026-06-03,61613511,2026-06-12 16:03:11.043712,143011210,4:30pm,AMC Empire 25,104,500000000.0,438386489.0,9.0,2026-06-12 16:30:00,0.44693230222222224,0
40,200000000,61.53846153846154,24,Masters of the Universe,64,2026-06-03,61613511,2026-06-12 16:03:20.432578,143011211,7:45pm,AMC Empire 25,104,500000000.0,438386489.0,9.0,2026-06-12 19:45:00,3.694324283888889,0
102,200000000,1.9230769230769231,25,Masters of the Universe,2,2026-06-03,61613511,2026-06-12 16:03:28.899471,144242016,11:00pm,AMC Empire 25,104,500000000.0,438386489.0,9.0,2026-06-12 23:00:00,6.941972369166667,0
101,750000,41.27906976744186,26,Obsession,71,2026-05-13,238720095,2026-06-12 16:03:36.456885,144242224,4:00pm,AMC Empire 25,172,1875000.0,-236845095.0,30.0,2026-06-12 16:00:00,0.0,0
120,750000,30.23255813953488,27,Obsession,52,2026-05-13,238720095,2026-06-12 16:03:42.817269,144068370,10:30pm,AMC Empire 25,172,1875000.0,-236845095.0,30.0,2026-06-12 22:30:00,6.438106314166667,0
34,750000,37.03703703703704,28,Obsession,20,2026-05-13,238720095,2026-06-12 16:03:53.074634,144242374,6:30pm,AMC Empire 25,54,1875000.0,-236845095.0,30.0,2026-06-12 18:30:00,2.435257046111111,0
269,750000,10.927152317880795,29,Obsession,33,2026-05-13,238720095,2026-06-12 16:03:59.587065,144068371,4:45pm,AMC Empire 25,302,1875000.0,-236845095.0,30.0,2026-06-12 16:45:00,0.6834480374999999,1
57,750000,49.107142857142854,30,Obsession,55,2026-05-13,238720095,2026-06-12 16:04:09.101292,144241991,5:30pm,AMC Empire 25,112,1875000.0,-236845095.0,30.0,2026-06-12 17:30:00,1.4308051966666666,0
86,750000,71.52317880794702,31,Obsession,216,2026-05-13,238720095,2026-06-12 16:04:16.531523,144068362,7:30pm,AMC Empire 25,302,1875000.0,-236845095.0,30.0,2026-06-12 19:30:00,3.4287412436111113,0
52,750000,53.57142857142857,32,Obsession,60,2026-05-13,238720095,2026-06-12 16:04:24.226065,144241982,8:15pm,AMC Empire 25,112,1875000.0,-236845095.0,30.0,2026-06-12 20:15:00,4.1766038708333335,0
163,750000,18.90547263681592,33,Obsession,38,2026-05-13,238720095,2026-06-12 16:04:29.645917,144242208,9:00pm,AMC Empire 25,201,1875000.0,-236845095.0,30.0,2026-06-12 21:00:00,4.925098356388888,0
107,750000,4.464285714285714,34,Obsession,5,2026-05-13,238720095,2026-06-12 16:04:39.287600,144241980,11:00pm,AMC Empire 25,112,1875000.0,-236845095.0,30.0,2026-06-12 23:00:00,6.922420111111111,1
195,750000,2.9850746268656714,35,Obsession,6,2026-05-13,238720095,2026-06-12 16:04:46.595732,144242206,12:00am,AMC Empire 25,201,1875000.0,-236845095.0,30.0,2026-06-12 00:00:00,0.0,1
29,10000000,71.56862745098039,36,Backrooms,73,2026-05-27,220638624,2026-06-12 16:04:53.895531,144242258,6:15pm,AMC Empire 25,102,25000000.0,-195638624.0,16.0,2026-06-12 18:15:00,2.1683623525,0
20,10000000,70.1492537313433,37,Backrooms,47,2026-05-27,220638624,2026-06-12 16:05:00.465752,144242178,9:35pm,AMC Empire 25,67,25000000.0,-195638624.0,16.0,2026-06-12 21:35:00,5.499870624444444,0
58,10000000,18.30985915492958,38,Backrooms,13,2026-05-27,220638624,2026-06-12 16:05:09.819077,144333517,10:20pm,AMC Empire 25,71,25000000.0,-195638624.0,16.0,2026-06-12 22:20:00,6.247272478611111,0
65,10000000,2.9850746268656714,39,Backrooms,2,2026-05-27,220638624,2026-06-12 16:05:15.949596,144242179,12:15am,AMC Empire 25,67,25000000.0,-195638624.0,16.0,2026-06-12 00:15:00,0.0,1
70,20000000,20.454545454545457,40,STOP! THAT! TRAIN!,18,2026-06-12,0,2026-06-12 16:05:27.021772,144333793,4:15pm,AMC Empire 25,88,50000000.0,50000000.0,0.0,2026-06-12 16:15:00,0.15916061888888888,1
24,20000000,76.47058823529412,41,STOP! THAT! TRAIN!,78,2026-06-12,0,2026-06-12 16:05:37.769043,143157875,5:30pm,AMC Empire 25,102,50000000.0,50000000.0,0.0,2026-06-12 17:30:00,1.4061752658333333,0
36,20000000,82.08955223880598,42,STOP! THAT! TRAIN!,165,2026-06-12,0,2026-06-12 16:05:45.279473,143501034,6:30pm Almost Full,AMC Empire 25,201,50000000.0,50000000.0,0.0,,0.0,0
5,20000000,95.09803921568627,43,STOP! THAT! TRAIN!,97,2026-06-12,0,2026-06-12 16:05:53.610975,143157858,8:00pm Almost Full,AMC Empire 25,102,50000000.0,50000000.0,0.0,,0.0,0
14,20000000,74.07407407407408,44,STOP! THAT! TRAIN!,40,2026-06-12,0,2026-06-12 16:06:04.270461,144242371,9:15pm,AMC Empire 25,54,50000000.0,50000000.0,0.0,2026-06-12 21:15:00,5.148813760833334,0
64,20000000,27.27272727272727,45,STOP! THAT! TRAIN!,24,2026-06-12,0,2026-06-12 16:06:12.506086,144333526,9:30pm,AMC Empire 25,88,50000000.0,50000000.0,0.0,2026-06-12 21:30:00,5.396526087222222,0
87,20000000,14.705882352941178,46,STOP! THAT! TRAIN!,15,2026-06-12,0,2026-06-12 16:06:22.978162,144068393,10:30pm,AMC Empire 25,102,50000000.0,50000000.0,0.0,2026-06-12 22:30:00,6.393617177222223,0
23,20000000,78.89908256880734,47,The Furious,86,2026-06-10,0,2026-06-12 16:06:30.692888,144034528,4:00pm,AMC Empire 25,109,50000000.0,50000000.0,2.0,2026-06-12 16:00:00,0.0,0
15,20000000,78.26086956521739,48,The Furious,54,2026-06-10,0,2026-06-12 16:06:39.340892,144284136,6:30pm,AMC Empire 25,69,50000000.0,50000000.0,2.0,2026-06-12 18:30:00,2.389071974444444,0
15,20000000,86.23853211009175,49,The Furious,94,2026-06-10,0,2026-06-12 16:06:45.256335,143730895,7:00pm Almost Full,AMC Empire 25,109,50000000.0,50000000.0,2.0,,0.0,0
79,20000000,61.083743842364534,50,The Furious,124,2026-06-10,0,2026-06-12 16:06:53.003252,144034525,8:30pm,AMC Empire 25,203,50000000.0,50000000.0,2.0,2026-06-12 20:30:00,4.385276874444444,0
65,20000000,5.797101449275362,51,The Furious,4,2026-06-10,0,2026-06-12 16:06:59.825749,144311182,9:30pm,AMC Empire 25,69,50000000.0,50000000.0,2.0,2026-06-12 21:30:00,5.383381736388889,0
83,20000000,23.853211009174313,52,The Furious,26,2026-06-10,0,2026-06-12 16:07:09.100167,144034527,10:00pm,AMC Empire 25,109,50000000.0,50000000.0,2.0,2026-06-12 22:00:00,5.880805509166667,0
92,20000000,4.166666666666666,53,The Furious,4,2026-06-10,0,2026-06-12 16:07:15.345687,144241971,12:15am,AMC Empire 25,96,50000000.0,50000000.0,2.0,2026-06-12 00:15:00,0.0,1
41,165000000,29.310344827586203,54,Star Wars: The Mandalorian and Grogu,17,2026-05-20,297271900,2026-06-12 16:07:20.749038,143424669,7:15pm,AMC Empire 25,58,412500000.0,115228100.0,23.0,2026-06-12 19:15:00,3.1275697116666668,0
39,165000000,32.758620689655174,55,Star Wars: The Mandalorian and Grogu,19,2026-05-20,297271900,2026-06-12 16:07:29.927166,143424668,4:00pm,AMC Empire 25,58,412500000.0,115228100.0,23.0,2026-06-12 16:00:00,0.0,0
31,250000000,53.73134328358209,56,Michael,36,2026-04-22,890814075,2026-06-12 16:07:39.382399,144242187,6:30pm,AMC Empire 25,67,625000000.0,-265814075.0,51.0,2026-06-12 18:30:00,2.3723937780555557,0
153,0,24.63054187192118,57,The Amazing Digital Circus: The Last Act,50,2026-06-03,27587907,2026-06-12 16:07:44.844258,142351564,6:30pm,AMC Empire 25,203,0.0,-27587907.0,9.0,2026-06-12 18:30:00,2.3708765950000004,0
10,3500000,88.37209302325581,58,Call Me By Your Name,76,2017-10-01,43143046,2026-06-12 16:07:51.321965,143480052,4:00pm Almost Full,AMC Empire 25,86,8750000.0,-34393046.0,3176.0,,0.0,0
55,3500000,77.55102040816327,59,Call Me By Your Name,190,2017-10-01,43143046,2026-06-12 16:07:59.805692,143748351,5:00pm Almost Full,AMC Empire 25,245,8750000.0,-34393046.0,3176.0,,0.0,0
38,3500000,55.81395348837209,60,Call Me By Your Name,48,2017-10-01,43143046,2026-06-12 16:08:05.008896,144242148,7:15pm,AMC Empire 25,86,8750000.0,-34393046.0,3176.0,2026-06-12 19:15:00,3.1152753066666667,0
39,3500000,45.07042253521127,61,Call Me By Your Name,32,2017-10-01,43143046,2026-06-12 16:08:15.528497,144242068,8:00pm,AMC Empire 25,71,8750000.0,-34393046.0,3176.0,2026-06-12 20:00:00,3.862353195277778,0
295,3500000,2.3178807947019866,62,Call Me By Your Name,7,2017-10-01,43143046,2026-06-12 16:08:20.888708,144242116,10:15pm,AMC Empire 25,302,8750000.0,-34393046.0,3176.0,2026-06-12 22:15:00,6.110864247777778,1
36,0,49.29577464788733,63,Main Vaapas Aaunga,35,2026-06-10,0,2026-06-12 16:08:30.330049,144242061,4:15pm,AMC Empire 25,71,0.0,0.0,2.0,2026-06-12 16:15:00,0.10824165305555557,0
79,0,22.54901960784314,64,Main Vaapas Aaunga,23,2026-06-10,0,2026-06-12 16:08:36.904312,144322475,9:00pm,AMC Empire 25,102,0.0,0.0,2.0,2026-06-12 21:00:00,4.85641546888889,0
15,75000000,78.87323943661971,65,The Sheep Detectives,56,2026-04-30,115578838,2026-06-12 16:09:04.702950,144242405,5:00pm,AMC Empire 25,71,187500000.0,71921162.0,43.0,2026-06-12 17:00:00,0.848693625,0
67,0,23.863636363636363,66,Jinsei,21,1964-02-23,0,2026-06-12 16:09:10.949825,143766020,6:45pm,AMC Empire 25,88,0.0,0.0,22755.0,2026-06-12 18:45:00,2.5969583819444444,0
14,20000000,74.07407407407408,67,I Love Boosters,40,2026-05-21,7332794,2026-06-12 16:09:37.340227,144242359,3:45pm 20% OFF,AMC Empire 25,54,50000000.0,42667206.0,22.0,,0.0,0
51,20000000,5.555555555555555,68,I Love Boosters,3,2026-05-21,7332794,2026-06-12 16:09:45.913587,144242360,11:45pm,AMC Empire 25,54,50000000.0,42667206.0,22.0,2026-06-12 23:45:00,7.587246225833334,1
23,0,42.5,69,Tayo sa Wakas (Us in the End),17,2026-05-27,0,2026-06-12 16:09:55.142192,144241899,6:00pm,AMC Empire 25,40,0.0,0.0,16.0,2026-06-12 18:00:00,1.8346827244444444,0
85,0,1.1627906976744187,70,Oye Bhole Oye 2,1,2026-06-12,0,2026-06-12 16:10:00.920531,144242305,12:00am,AMC Empire 25,86,0.0,0.0,0.0,2026-06-12 00:00:00,0.0,1
43,115000000,90.9090909090909,71,Disclosure Day,430,2026-06-10,93900000,2026-06-14 14:00:12.953268,143355381,4:00pm Almost Full,AMC Lincoln Square 13,473,287500000.0,193600000.0,4.0,,0.0,0
56,115000000,88.16067653276956,72,Disclosure Day,417,2026-06-10,93900000,2026-06-14 14:00:20.068424,143355382,7:30pm Almost Full,AMC Lincoln Square 13,473,287500000.0,193600000.0,4.0,,0.0,0
255,115000000,46.088794926004226,73,Disclosure Day,218,2026-06-10,93900000,2026-06-14 14:00:26.651850,143355383,11:00pm,AMC Lincoln Square 13,473,287500000.0,193600000.0,4.0,2026-06-14 23:00:00,8.992596708333334,0
28,115000000,90.3448275862069,74,Disclosure Day,262,2026-06-10,93900000,2026-06-14 14:00:36.299106,143355207,"3:00pm UP TO 15% OFF, Almost Full",AMC Lincoln Square 13,290,287500000.0,193600000.0,4.0,,0.0,0
35,115000000,87.93103448275862,75,Disclosure Day,255,2026-06-10,93900000,2026-06-14 14:00:44.254488,143355209,6:30pm Almost Full,AMC Lincoln Square 13,290,287500000.0,193600000.0,4.0,,0.0,0
248,115000000,14.482758620689657,76,Disclosure Day,42,2026-06-10,93900000,2026-06-14 14:00:52.145524,143355210,10:00pm,AMC Lincoln Square 13,290,287500000.0,193600000.0,4.0,2026-06-14 22:00:00,7.985515132222222,0
33,115000000,86.01694915254238,77,Disclosure Day,203,2026-06-10,93900000,2026-06-14 14:00:58.026187,143355242,5:00pm Almost Full,AMC Lincoln Square 13,236,287500000.0,193600000.0,4.0,,0.0,0
57,115000000,75.84745762711864,78,Disclosure Day,179,2026-06-10,93900000,2026-06-14 14:01:05.779304,143355241,8:30pm,AMC Lincoln Square 13,236,287500000.0,193600000.0,4.0,2026-06-14 20:30:00,6.481727971111111,0
30,115000000,74.57627118644068,79,Disclosure Day,88,2026-06-10,93900000,2026-06-14 14:01:12.206612,144138976,7:00pm,AMC Lincoln Square 13,118,287500000.0,193600000.0,4.0,2026-06-14 19:00:00,4.979942607777777,0
104,30000000,11.864406779661017,80,Scary Movie,14,2026-06-03,129661197,2026-06-14 14:01:38.599640,144138993,2:00pm 20% OFF,AMC Lincoln Square 13,118,75000000.0,-54661197.0,11.0,,0.0,1
92,30000000,17.117117117117118,81,Scary Movie,19,2026-06-03,129661197,2026-06-14 14:01:44.898473,144138957,5:00pm,AMC Lincoln Square 13,111,75000000.0,-54661197.0,11.0,2026-06-14 17:00:00,2.970861535277778,0
99,30000000,16.101694915254235,82,Scary Movie,19,2026-06-03,129661197,2026-06-14 14:01:52.829484,144138995,8:15pm,AMC Lincoln Square 13,118,75000000.0,-54661197.0,11.0,2026-06-14 20:15:00,6.218658476666667,0
82,200000000,26.126126126126124,83,Masters of the Universe,29,2026-06-03,61613511,2026-06-14 14:02:18.312198,144138956,1:45pm 20% OFF,AMC Lincoln Square 13,111,500000000.0,438386489.0,11.0,,0.0,1
82,200000000,30.508474576271187,84,Masters of the Universe,36,2026-06-03,61613511,2026-06-14 14:02:24.782756,144138992,4:45pm,AMC Lincoln Square 13,118,500000000.0,438386489.0,11.0,2026-06-14 16:45:00,2.709782567777778,0
92,200000000,17.117117117117118,85,Masters of the Universe,19,2026-06-03,61613511,2026-06-14 14:02:33.323303,144138958,7:45pm,AMC Lincoln Square 13,111,500000000.0,438386489.0,11.0,2026-06-14 19:45:00,5.707410193611111,0
141,200000000,3.4246575342465753,86,Masters of the Universe,5,2026-06-03,61613511,2026-06-14 14:02:40.040726,144139054,10:30pm,AMC Lincoln Square 13,146,500000000.0,438386489.0,11.0,2026-06-14 22:30:00,8.455544242777778,0
70,750000,63.91752577319587,87,Obsession,124,2026-05-13,248863965,2026-06-14 14:02:46.512536,144138922,4:30pm,AMC Lincoln Square 13,194,1875000.0,-246988965.0,32.0,2026-06-14 16:30:00,2.4537465177777777,0
86,750000,55.670103092783506,88,Obsession,108,2026-05-13,248863965,2026-06-14 14:02:53.210156,144138925,7:30pm,AMC Lincoln Square 13,194,1875000.0,-246988965.0,32.0,2026-06-14 19:30:00,5.451886067777777,0
181,750000,12.135922330097088,89,Obsession,25,2026-05-13,248863965,2026-06-14 14:03:01.253850,144138938,9:30pm,AMC Lincoln Square 13,206,1875000.0,-246988965.0,32.0,2026-06-14 21:30:00,7.449651708333333,0
192,750000,1.0309278350515463,90,Obsession,2,2026-05-13,248863965,2026-06-14 14:03:06.600477,144138921,10:30pm,AMC Lincoln Square 13,194,1875000.0,-246988965.0,32.0,2026-06-14 22:30:00,8.448166534166667,1
33,10000000,77.3972602739726,91,Backrooms,113,2026-05-27,240811000,2026-06-14 14:03:14.193876,144139053,2:00pm 20% OFF,AMC Lincoln Square 13,146,25000000.0,-215811000.0,18.0,,0.0,0
50,10000000,65.75342465753424,92,Backrooms,96,2026-05-27,240811000,2026-06-14 14:03:22.382681,144139049,4:45pm,AMC Lincoln Square 13,146,25000000.0,-215811000.0,18.0,2026-06-14 16:45:00,2.6937825886111115,0
65,10000000,55.47945205479452,93,Backrooms,81,2026-05-27,240811000,2026-06-14 14:03:30.745873,144139050,7:45pm,AMC Lincoln Square 13,146,25000000.0,-215811000.0,18.0,2026-06-14 19:45:00,5.691459479722222,0
130,10000000,2.2556390977443606,94,Backrooms,3,2026-05-27,240811000,2026-06-14 14:03:38.725283,144139006,10:45pm,AMC Lincoln Square 13,133,25000000.0,-215811000.0,18.0,2026-06-14 22:45:00,8.689242976944444,1
10,20000000,92.4812030075188,95,STOP! THAT! TRAIN!,123,2026-06-12,0,2026-06-14 14:03:45.159627,143205636,"3:00pm 20% OFF, Almost Full",AMC Lincoln Square 13,133,50000000.0,50000000.0,2.0,,0.0,0
19,20000000,85.71428571428571,96,STOP! THAT! TRAIN!,114,2026-06-12,0,2026-06-14 14:03:51.536712,143205637,5:30pm Almost Full,AMC Lincoln Square 13,133,50000000.0,50000000.0,2.0,,0.0,0
29,20000000,78.19548872180451,97,STOP! THAT! TRAIN!,104,2026-06-12,0,2026-06-14 14:03:59.689835,143205638,8:00pm,AMC Lincoln Square 13,133,50000000.0,50000000.0,2.0,2026-06-14 20:00:00,5.933419490277777,0
95,20000000,4.040404040404041,98,STOP! THAT! TRAIN!,4,2026-06-12,0,2026-06-14 14:04:05.329949,144344883,10:15pm,AMC Lincoln Square 13,99,50000000.0,50000000.0,2.0,2026-06-14 22:15:00,8.181852791944445,0
108,20000000,2.7027027027027026,99,STOP! THAT! TRAIN!,3,2026-06-12,0,2026-06-14 14:04:15.753902,144138955,11:00pm,AMC Lincoln Square 13,111,50000000.0,50000000.0,2.0,2026-06-14 23:00:00,8.928957249444444,0
106,20000000,7.017543859649122,100,The Furious,8,2026-06-10,1400000,2026-06-14 14:04:25.731300,144139031,10:15pm,AMC Lincoln Square 13,114,50000000.0,48600000.0,4.0,2026-06-14 22:15:00,8.17618575,0
38,165000000,61.61616161616161,101,Star Wars: The Mandalorian and Grogu,61,2026-05-20,315100000,2026-06-14 14:04:34.505834,144139016,4:00pm,AMC Lincoln Square 13,99,412500000.0,97400000.0,25.0,2026-06-14 16:00:00,1.9237483794444445,0
88,165000000,22.807017543859647,102,Star Wars: The Mandalorian and Grogu,26,2026-05-20,315100000,2026-06-14 14:04:40.269173,144139032,7:00pm,AMC Lincoln Square 13,114,412500000.0,97400000.0,25.0,2026-06-14 19:00:00,4.922147451944444,0
50,0,56.14035087719298,103,Power Ballad,64,2026-05-18,0,2026-06-14 14:04:46.678365,144139029,4:15pm,AMC Lincoln Square 13,114,0.0,0.0,27.0,2026-06-14 16:15:00,2.1703671208333333,0
82,0,30.508474576271187,104,Sacred Heart: His Reign Has No End,36,,0,2026-06-14 14:04:58.050175,142488061,4:00pm,AMC Lincoln Square 13,118,0.0,0.0,,2026-06-14 16:00:00,1.917208284722222,0
114,100000000,44.66019417475729,105,The Devil Wears Prada 2,92,2026-04-29,675900000,2026-06-14 14:05:05.573086,144138940,2:45pm 20% OFF,AMC Lincoln Square 13,206,250000000.0,-425900000.0,46.0,,0.0,0
35,100000000,64.64646464646465,106,The Devil Wears Prada 2,64,2026-04-29,675900000,2026-06-14 14:05:14.403239,144139011,7:15pm,AMC Lincoln Square 13,99,250000000.0,-425900000.0,46.0,2026-06-14 19:15:00,5.1626657669444445,0
35,0,83.00970873786407,107,COUTURE Early Access screening starring Angelina Jolie + Q&A with acclaimed filmmaker Alice Winocour,171,,0,2026-06-14 14:05:21.783489,144063654,6:00pm Almost Full,AMC Lincoln Square 13,206,0.0,0.0,,,0.0,0
89,115000000,60.61946902654868,108,Disclosure Day,137,2026-06-10,93900000,2026-06-14 14:05:38.087568,143305952,2:30pm UP TO 15% OFF,AMC Rockaway 16,226,287500000.0,193600000.0,4.0,,0.0,0
143,115000000,36.72566371681416,109,Disclosure Day,83,2026-06-10,93900000,2026-06-14 14:05:45.978349,143305951,6:00pm,AMC Rockaway 16,226,287500000.0,193600000.0,4.0,2026-06-14 18:00:00,3.9038949030555554,0
219,115000000,3.0973451327433628,110,Disclosure Day,7,2026-06-10,93900000,2026-06-14 14:05:55.791672,143305950,9:30pm,AMC Rockaway 16,226,287500000.0,193600000.0,4.0,2026-06-14 21:30:00,7.4011689800000005,0
112,115000000,32.121212121212125,111,Disclosure Day,53,2026-06-10,93900000,2026-06-14 14:06:02.328158,143305998,5:00pm,AMC Rockaway 16,165,287500000.0,193600000.0,4.0,2026-06-14 17:00:00,2.8993532894444445,0
151,115000000,8.484848484848486,112,Disclosure Day,14,2026-06-10,93900000,2026-06-14 14:06:08.107888,143305999,8:30pm,AMC Rockaway 16,165,287500000.0,193600000.0,4.0,2026-06-14 20:30:00,6.397747808888889,0
244,115000000,0.40816326530612246,113,Disclosure Day,1,2026-06-10,93900000,2026-06-14 14:06:14.500464,144142519,3:15pm 20% OFF,AMC Rockaway 16,245,287500000.0,193600000.0,4.0,,0.0,1
288,115000000,0.6896551724137931,114,Disclosure Day,2,2026-06-10,93900000,2026-06-14 14:06:21.824502,143306147,4:00pm,AMC Rockaway 16,290,287500000.0,193600000.0,4.0,2026-06-14 16:00:00,1.8939376383333333,1
287,115000000,1.0344827586206897,115,Disclosure Day,3,2026-06-10,93900000,2026-06-14 14:06:27.499150,143306145,7:30pm,AMC Rockaway 16,290,287500000.0,193600000.0,4.0,2026-06-14 19:30:00,5.392361347222223,0
97,30000000,18.487394957983195,116,Scary Movie,22,2026-06-03,129661197,2026-06-14 14:06:35.387320,144142458,2:15pm 20% OFF,AMC Rockaway 16,119,75000000.0,-54661197.0,11.0,,0.0,1
109,30000000,8.403361344537815,117,Scary Movie,10,2026-06-03,129661197,2026-06-14 14:06:44.698638,144142459,5:00pm,AMC Rockaway 16,119,75000000.0,-54661197.0,11.0,2026-06-14 17:00:00,2.8875837116666667,0
231,200000000,4.149377593360995,118,Masters of the Universe,10,2026-06-03,61613511,2026-06-14 14:07:43.454330,144142639,4:45pm,AMC Rockaway 16,241,500000000.0,438386489.0,11.0,2026-06-14 16:45:00,2.621262686111111,0
113,200000000,5.042016806722689,119,Masters of the Universe,6,2026-06-03,61613511,2026-06-14 14:07:51.977238,144142549,6:15pm,AMC Rockaway 16,119,500000000.0,438386489.0,11.0,2026-06-14 18:15:00,4.118895211666667,0
268,750000,7.903780068728522,120,Obsession,23,2026-05-13,248863965,2026-06-14 14:08:17.475324,144142346,2:45pm 20% OFF,AMC Rockaway 16,291,1875000.0,-246988965.0,32.0,,0.0,1
210,750000,12.863070539419086,121,Obsession,31,2026-05-13,248863965,2026-06-14 14:08:25.946509,144142485,3:50pm 20% OFF,AMC Rockaway 16,241,1875000.0,-246988965.0,32.0,,0.0,1
278,750000,4.4673539518900345,122,Obsession,13,2026-05-13,248863965,2026-06-14 14:08:32.997609,144142349,5:30pm,AMC Rockaway 16,291,1875000.0,-246988965.0,32.0,2026-06-14 17:30:00,3.3575006641666665,1
286,750000,1.718213058419244,123,Obsession,5,2026-05-13,248863965,2026-06-14 14:09:02.056044,144142348,8:15pm,AMC Rockaway 16,291,1875000.0,-246988965.0,32.0,2026-06-14 20:15:00,6.099428876666666,1
